userid,password,residence_state,high_school_name,high_school_city,high_school_state,GPA,college_class,major_1,major_2,SAT_math,SAT_EBRW,ACT_English,ACT_math,ACT_reading,ACT_science,ACT_composite,SAT_literature,SAT_US_hist,SAT_world_hist,SAT_math_I,SAT_math_II,SAT_eco_bio,SAT_mol_bio,SAT_chemistry,SAT_physics,num_AP_passed
27_TX_89,27_TX_89!,TX,Elsik High School,Houston,TX,2.8000000000000003,2025,Economics,English,500.0,510.0,23,23,22,22,22,590.0,600.0,590.0,590.0,590.0,590.0,610.0,590.0,600.0,2
27_TX_90,27_TX_90!,TX,Elsik High School,Houston,TX,2.7,2025,Economics,English,510.0,510.0,22,22,23,22,22,610.0,590.0,610.0,600.0,600.0,600.0,610.0,610.0,590.0,1
27_TX_91,27_TX_91!,TX,Elsik High School,Houston,TX,2.9000000000000004,2024,Economics,English,490.0,500.0,23,21,21,23,22,600.0,590.0,600.0,600.0,590.0,590.0,590.0,610.0,600.0,1
27_TX_92,27_TX_92!,TX,Elsik High School,Houston,TX,2.9000000000000004,2024,Economics,Psychology,490.0,500.0,21,23,23,21,22,590.0,600.0,590.0,610.0,610.0,600.0,600.0,590.0,600.0,1
27_TX_93,27_TX_93!,TX,Elsik High School,Houston,TX,2.9000000000000004,2025,Economics,Psychology,490.0,510.0,22,23,21,23,22,600.0,590.0,600.0,600.0,590.0,610.0,590.0,590.0,600.0,1
27_TX_94,27_TX_94!,TX,Elsik High School,Houston,TX,2.6,2025,Economics,English,510.0,490.0,23,21,22,22,22,600.0,610.0,600.0,600.0,590.0,610.0,600.0,590.0,600.0,3
27_TX_95,27_TX_95!,TX,Elsik High School,Houston,TX,2.5,2024,Economics,Psychology,510.0,500.0,22,22,22,23,22,600.0,600.0,600.0,590.0,600.0,610.0,610.0,610.0,590.0,3
27_TX_96,27_TX_96!,TX,Elsik High School,Houston,TX,2.7,2025,Economics,English,500.0,490.0,22,23,23,21,22,610.0,600.0,610.0,610.0,590.0,600.0,610.0,610.0,600.0,3
27_TX_97,27_TX_97!,TX,Elsik High School,Houston,TX,2.5,2025,Economics,History,510.0,500.0,23,22,21,22,22,600.0,590.0,590.0,590.0,600.0,600.0,590.0,610.0,610.0,1
27_TX_98,27_TX_98!,TX,Elsik High School,Houston,TX,2.7,2024,Economics,History,510.0,500.0,22,22,22,23,22,600.0,600.0,590.0,590.0,610.0,610.0,610.0,610.0,600.0,3
27_TX_99,27_TX_99!,TX,Elsik High School,Houston,TX,2.9000000000000004,2025,Economics,History,510.0,500.0,23,22,23,21,22,600.0,600.0,590.0,600.0,590.0,610.0,610.0,610.0,610.0,2
27_TX_100,27_TX_100!,TX,Elsik High School,Houston,TX,2.8000000000000003,2025,Economics,English,500.0,510.0,21,23,22,21,22,590.0,590.0,590.0,590.0,610.0,600.0,590.0,610.0,600.0,3
27_TX_101,27_TX_101!,TX,Elsik High School,Houston,TX,2.5,2024,Economics,Psychology,490.0,490.0,21,21,21,21,21,610.0,610.0,610.0,600.0,600.0,590.0,600.0,590.0,610.0,3
27_TX_102,27_TX_102!,TX,Elsik High School,Houston,TX,2.5,2024,Economics,History,510.0,490.0,21,21,21,21,21,600.0,610.0,600.0,610.0,610.0,590.0,600.0,590.0,600.0,2
27_TX_103,27_TX_103!,TX,Elsik High School,Houston,TX,2.8000000000000003,2024,Economics,Psychology,510.0,500.0,23,21,23,22,22,590.0,600.0,610.0,610.0,610.0,610.0,590.0,600.0,610.0,2
27_TX_104,27_TX_104!,TX,Elsik High School,Houston,TX,2.8000000000000003,2025,Economics,English,510.0,510.0,21,23,22,23,22,590.0,610.0,610.0,590.0,610.0,610.0,590.0,610.0,600.0,1
27_TX_105,27_TX_105!,TX,Elsik High School,Houston,TX,2.5,2025,Economics,English,490.0,510.0,22,23,21,21,22,600.0,610.0,610.0,600.0,600.0,590.0,610.0,590.0,590.0,1
27_TX_106,27_TX_106!,TX,Elsik High School,Houston,TX,2.9000000000000004,2025,Economics,History,510.0,510.0,23,22,23,21,22,590.0,610.0,610.0,610.0,610.0,610.0,590.0,590.0,590.0,2
27_TX_107,27_TX_107!,TX,Elsik High School,Houston,TX,2.9000000000000004,2024,Economics,History,490.0,510.0,21,21,23,21,22,600.0,600.0,610.0,600.0,590.0,610.0,600.0,610.0,610.0,2
27_TX_108,27_TX_108!,TX,Elsik High School,Houston,TX,2.5,2024,Economics,History,490.0,490.0,21,21,23,21,22,600.0,610.0,590.0,610.0,610.0,590.0,600.0,610.0,590.0,2
27_TX_109,27_TX_109!,TX,Elsik High School,Houston,TX,2.7,2025,Economics,English,490.0,500.0,21,23,22,23,22,610.0,590.0,600.0,600.0,590.0,610.0,590.0,600.0,600.0,3
27_TX_110,27_TX_110!,TX,Elsik High School,Houston,TX,2.6,2024,Economics,Philosophy,510.0,490.0,23,22,22,21,22,600.0,600.0,600.0,600.0,610.0,610.0,610.0,590.0,600.0,3
27_TX_111,27_TX_111!,TX,Elsik High School,Houston,TX,2.6,2025,Economics,History,510.0,490.0,22,21,21,22,22,590.0,600.0,610.0,600.0,590.0,600.0,590.0,590.0,590.0,2
27_TX_112,27_TX_112!,TX,Elsik High School,Houston,TX,2.9000000000000004,2024,Economics,English,490.0,510.0,21,23,22,21,22,600.0,610.0,590.0,590.0,610.0,590.0,600.0,610.0,590.0,2
27_TX_113,27_TX_113!,TX,Elsik High School,Houston,TX,2.6,2025,Economics,Psychology,510.0,510.0,21,23,21,21,22,610.0,610.0,610.0,590.0,590.0,590.0,610.0,600.0,590.0,2
27_TX_114,27_TX_114!,TX,Elsik High School,Houston,TX,2.6,2024,Economics,Philosophy,500.0,490.0,21,22,22,22,22,610.0,590.0,600.0,610.0,590.0,590.0,600.0,610.0,600.0,3
27_TX_115,27_TX_115!,TX,Elsik High School,Houston,TX,2.8000000000000003,2025,Economics,Psychology,500.0,500.0,21,21,21,22,21,600.0,600.0,610.0,610.0,600.0,610.0,610.0,610.0,600.0,2
27_TX_116,27_TX_116!,TX,Elsik High School,Houston,TX,2.8000000000000003,2025,Economics,Psychology,510.0,500.0,21,23,22,22,22,610.0,600.0,600.0,600.0,610.0,590.0,610.0,610.0,610.0,3
27_TX_117,27_TX_117!,TX,Elsik High School,Houston,TX,2.5,2024,Economics,Psychology,490.0,500.0,22,22,21,21,22,590.0,610.0,600.0,610.0,610.0,590.0,610.0,600.0,590.0,1
27_TX_118,27_TX_118!,TX,Elsik High School,Houston,TX,2.8000000000000003,2024,Economics,History,510.0,500.0,21,22,23,21,22,590.0,600.0,590.0,610.0,590.0,590.0,600.0,590.0,600.0,3
27_TX_119,27_TX_119!,TX,Elsik High School,Houston,TX,2.6,2025,Economics,History,510.0,510.0,23,21,22,21,22,600.0,610.0,600.0,610.0,610.0,610.0,610.0,610.0,590.0,3
27_CA_120,27_CA_120!,CA,Blair High School,Pasadena,CA,2.6,2025,Economics,English,500.0,500.0,22,22,23,21,22,590.0,610.0,600.0,600.0,600.0,590.0,590.0,610.0,610.0,3
27_CA_121,27_CA_121!,CA,Blair High School,Pasadena,CA,2.8000000000000003,2024,Economics,History,500.0,490.0,22,21,21,22,22,610.0,600.0,600.0,610.0,600.0,610.0,590.0,600.0,600.0,2
27_CA_122,27_CA_122!,CA,Blair High School,Pasadena,CA,2.6,2025,Economics,Psychology,490.0,490.0,23,23,21,21,22,590.0,610.0,610.0,610.0,590.0,590.0,610.0,610.0,590.0,2
27_CA_123,27_CA_123!,CA,Blair High School,Pasadena,CA,2.6,2025,Economics,Philosophy,490.0,510.0,23,21,23,23,22,590.0,600.0,610.0,590.0,590.0,610.0,600.0,610.0,590.0,3
27_CA_124,27_CA_124!,CA,Blair High School,Pasadena,CA,2.8000000000000003,2024,Economics,English,510.0,510.0,23,21,21,23,22,610.0,590.0,590.0,610.0,600.0,600.0,600.0,600.0,600.0,1
27_CA_125,27_CA_125!,CA,Blair High School,Pasadena,CA,2.7,2024,Economics,History,510.0,510.0,21,21,21,21,21,590.0,600.0,600.0,600.0,610.0,600.0,590.0,590.0,590.0,3
27_CA_126,27_CA_126!,CA,Blair High School,Pasadena,CA,2.6,2024,Economics,Philosophy,490.0,510.0,21,22,23,22,22,590.0,600.0,590.0,610.0,600.0,600.0,610.0,590.0,610.0,2
27_CA_127,27_CA_127!,CA,Blair High School,Pasadena,CA,2.5,2025,Economics,History,490.0,510.0,21,21,21,22,21,590.0,600.0,600.0,610.0,610.0,610.0,590.0,610.0,590.0,2
27_CA_128,27_CA_128!,CA,Blair High School,Pasadena,CA,2.5,2025,Economics,English,490.0,510.0,23,22,22,23,22,590.0,610.0,590.0,590.0,600.0,590.0,610.0,590.0,610.0,3
27_CA_129,27_CA_129!,CA,Blair High School,Pasadena,CA,2.9000000000000004,2025,Economics,History,490.0,500.0,21,22,21,22,22,600.0,610.0,610.0,590.0,610.0,610.0,590.0,590.0,590.0,2
27_CA_130,27_CA_130!,CA,Blair High School,Pasadena,CA,2.7,2025,Economics,Psychology,490.0,500.0,21,21,23,21,22,600.0,590.0,600.0,600.0,610.0,600.0,590.0,590.0,600.0,1
27_CA_131,27_CA_131!,CA,Blair High School,Pasadena,CA,2.9000000000000004,2025,Economics,History,490.0,510.0,23,21,22,22,22,610.0,590.0,590.0,600.0,610.0,600.0,610.0,610.0,600.0,3
27_CA_132,27_CA_132!,CA,Blair High School,Pasadena,CA,2.7,2025,Economics,Philosophy,510.0,490.0,23,21,21,23,22,590.0,600.0,600.0,600.0,590.0,610.0,610.0,610.0,610.0,1
27_CA_133,27_CA_133!,CA,Blair High School,Pasadena,CA,2.6,2024,Economics,History,490.0,490.0,21,22,21,21,21,610.0,610.0,610.0,610.0,610.0,600.0,600.0,610.0,600.0,2
27_CA_134,27_CA_134!,CA,Blair High School,Pasadena,CA,2.7,2025,Economics,Psychology,500.0,510.0,23,21,22,21,22,600.0,600.0,610.0,600.0,610.0,600.0,600.0,600.0,600.0,1
27_CA_135,27_CA_135!,CA,Blair High School,Pasadena,CA,2.7,2024,Economics,English,500.0,500.0,23,21,21,21,22,600.0,590.0,600.0,590.0,600.0,600.0,600.0,610.0,590.0,1
27_CA_136,27_CA_136!,CA,Blair High School,Pasadena,CA,2.5,2025,Economics,History,510.0,490.0,22,23,23,21,22,610.0,610.0,590.0,610.0,600.0,600.0,590.0,590.0,600.0,1
27_CA_137,27_CA_137!,CA,Blair High School,Pasadena,CA,2.9000000000000004,2024,Economics,English,500.0,490.0,22,21,21,23,22,610.0,610.0,600.0,600.0,600.0,600.0,600.0,590.0,590.0,3
27_CA_138,27_CA_138!,CA,Blair High School,Pasadena,CA,2.7,2024,Economics,English,490.0,510.0,22,21,22,22,22,590.0,590.0,610.0,600.0,610.0,590.0,600.0,590.0,610.0,3
27_CA_139,27_CA_139!,CA,Blair High School,Pasadena,CA,2.9000000000000004,2025,Economics,Psychology,500.0,490.0,23,23,22,23,23,600.0,600.0,610.0,600.0,610.0,610.0,600.0,610.0,610.0,2
27_CA_140,27_CA_140!,CA,Blair High School,Pasadena,CA,2.8000000000000003,2025,Economics,History,510.0,490.0,22,21,21,21,21,600.0,590.0,600.0,600.0,610.0,590.0,600.0,600.0,610.0,1
27_CA_141,27_CA_141!,CA,Blair High School,Pasadena,CA,2.7,2024,Economics,English,490.0,500.0,21,23,22,22,22,610.0,610.0,590.0,610.0,610.0,610.0,590.0,600.0,590.0,2
27_CA_142,27_CA_142!,CA,Blair High School,Pasadena,CA,2.7,2025,Economics,Philosophy,500.0,490.0,22,21,22,21,22,590.0,590.0,590.0,590.0,600.0,590.0,600.0,590.0,600.0,3
27_CA_143,27_CA_143!,CA,Blair High School,Pasadena,CA,2.7,2024,Economics,Psychology,510.0,490.0,21,22,21,22,22,590.0,590.0,590.0,590.0,600.0,610.0,610.0,590.0,600.0,3
27_CA_144,27_CA_144!,CA,Blair High School,Pasadena,CA,2.8000000000000003,2024,Economics,Psychology,510.0,510.0,21,22,21,23,22,590.0,610.0,590.0,600.0,610.0,590.0,600.0,600.0,610.0,2
27_CA_145,27_CA_145!,CA,Blair High School,Pasadena,CA,2.9000000000000004,2024,Economics,Philosophy,510.0,500.0,23,21,21,21,22,600.0,590.0,610.0,600.0,590.0,600.0,600.0,600.0,600.0,3
27_CA_146,27_CA_146!,CA,Blair High School,Pasadena,CA,2.5,2024,Economics,History,510.0,500.0,23,21,23,23,22,610.0,610.0,610.0,610.0,610.0,590.0,600.0,610.0,610.0,1
27_CA_147,27_CA_147!,CA,Blair High School,Pasadena,CA,2.9000000000000004,2025,Economics,History,510.0,500.0,23,21,22,22,22,600.0,610.0,610.0,600.0,590.0,590.0,610.0,590.0,610.0,1
27_CA_148,27_CA_148!,CA,Blair High School,Pasadena,CA,2.8000000000000003,2024,Economics,Psychology,510.0,510.0,22,21,21,22,22,610.0,600.0,610.0,590.0,590.0,590.0,610.0,600.0,600.0,2
27_CA_149,27_CA_149!,CA,Blair High School,Pasadena,CA,2.6,2024,Economics,Psychology,490.0,490.0,23,21,22,21,22,590.0,610.0,600.0,590.0,600.0,600.0,590.0,590.0,610.0,3
27_CA_150,27_CA_150!,CA,Blair High School,Pasadena,CA,2.7,2024,Economics,Psychology,500.0,510.0,22,21,22,22,22,610.0,590.0,590.0,600.0,610.0,610.0,600.0,600.0,590.0,2
27_CA_151,27_CA_151!,CA,Blair High School,Pasadena,CA,2.5,2025,Economics,Psychology,500.0,500.0,23,21,22,21,22,600.0,600.0,600.0,600.0,610.0,610.0,600.0,590.0,600.0,2
27_CA_152,27_CA_152!,CA,Blair High School,Pasadena,CA,2.6,2024,Economics,Philosophy,510.0,500.0,23,21,23,21,22,590.0,600.0,600.0,610.0,600.0,600.0,590.0,590.0,590.0,1
27_CA_153,27_CA_153!,CA,Blair High School,Pasadena,CA,2.5,2024,Economics,History,490.0,510.0,21,22,22,23,22,610.0,610.0,590.0,590.0,590.0,600.0,610.0,610.0,590.0,2
27_CA_154,27_CA_154!,CA,Blair High School,Pasadena,CA,2.5,2025,Economics,History,510.0,490.0,21,22,21,23,22,600.0,590.0,610.0,600.0,590.0,610.0,590.0,610.0,590.0,1
27_CA_155,27_CA_155!,CA,Blair High School,Pasadena,CA,2.8000000000000003,2024,Economics,Psychology,490.0,500.0,23,23,22,22,22,600.0,590.0,610.0,610.0,610.0,600.0,590.0,590.0,590.0,2
27_CA_156,27_CA_156!,CA,Blair High School,Pasadena,CA,2.6,2024,Economics,History,490.0,510.0,21,21,23,22,22,610.0,590.0,590.0,600.0,610.0,610.0,610.0,600.0,590.0,2
27_CA_157,27_CA_157!,CA,Blair High School,Pasadena,CA,2.8000000000000003,2024,Economics,English,490.0,500.0,22,22,21,21,22,610.0,610.0,610.0,590.0,610.0,590.0,600.0,600.0,600.0,1
27_CA_158,27_CA_158!,CA,Blair High School,Pasadena,CA,2.8000000000000003,2025,Economics,History,490.0,500.0,21,21,23,21,22,610.0,610.0,590.0,600.0,590.0,600.0,600.0,590.0,610.0,1
27_CA_159,27_CA_159!,CA,Blair High School,Pasadena,CA,2.8000000000000003,2025,Economics,English,510.0,490.0,22,21,23,22,22,610.0,590.0,610.0,590.0,600.0,610.0,600.0,610.0,590.0,2
27_FL_160,27_FL_160!,FL,Cedar Key High School,Cedar Key,FL,2.6,2025,Economics,English,500.0,510.0,23,22,23,21,22,590.0,590.0,610.0,600.0,600.0,590.0,590.0,600.0,590.0,2
27_FL_161,27_FL_161!,FL,Cedar Key High School,Cedar Key,FL,2.6,2025,Economics,Philosophy,510.0,500.0,23,23,21,21,22,600.0,610.0,600.0,610.0,590.0,600.0,600.0,590.0,610.0,1
27_FL_162,27_FL_162!,FL,Cedar Key High School,Cedar Key,FL,2.9000000000000004,2025,Economics,Philosophy,500.0,510.0,22,21,21,22,22,590.0,610.0,600.0,600.0,610.0,610.0,610.0,600.0,600.0,3
27_FL_163,27_FL_163!,FL,Cedar Key High School,Cedar Key,FL,2.6,2024,Economics,English,510.0,510.0,22,22,22,23,22,590.0,590.0,590.0,590.0,610.0,600.0,610.0,600.0,590.0,1
27_FL_164,27_FL_164!,FL,Cedar Key High School,Cedar Key,FL,2.6,2024,Economics,History,500.0,490.0,22,22,22,23,22,590.0,600.0,600.0,600.0,610.0,600.0,610.0,610.0,600.0,1
27_FL_165,27_FL_165!,FL,Cedar Key High School,Cedar Key,FL,2.8000000000000003,2024,Economics,Philosophy,510.0,490.0,21,22,21,22,22,590.0,600.0,600.0,610.0,610.0,610.0,600.0,610.0,590.0,3
27_FL_166,27_FL_166!,FL,Cedar Key High School,Cedar Key,FL,2.9000000000000004,2025,Economics,Psychology,490.0,500.0,21,23,22,22,22,610.0,590.0,610.0,590.0,610.0,600.0,590.0,600.0,590.0,2
27_FL_167,27_FL_167!,FL,Cedar Key High School,Cedar Key,FL,2.9000000000000004,2025,Economics,Philosophy,510.0,500.0,23,23,22,23,23,590.0,600.0,590.0,600.0,600.0,610.0,600.0,590.0,600.0,2
27_FL_168,27_FL_168!,FL,Cedar Key High School,Cedar Key,FL,2.6,2025,Economics,History,490.0,510.0,21,22,22,22,22,590.0,590.0,610.0,610.0,590.0,590.0,590.0,610.0,590.0,3
27_FL_169,27_FL_169!,FL,Cedar Key High School,Cedar Key,FL,2.7,2025,Economics,English,510.0,510.0,21,22,22,23,22,590.0,600.0,610.0,610.0,600.0,590.0,610.0,610.0,610.0,1
27_FL_170,27_FL_170!,FL,Cedar Key High School,Cedar Key,FL,2.5,2024,Economics,Philosophy,500.0,500.0,21,22,23,21,22,600.0,600.0,610.0,610.0,610.0,610.0,590.0,590.0,610.0,2
27_FL_171,27_FL_171!,FL,Cedar Key High School,Cedar Key,FL,2.9000000000000004,2024,Economics,Psychology,490.0,490.0,23,22,21,23,22,600.0,590.0,600.0,590.0,590.0,610.0,600.0,610.0,590.0,3
27_FL_172,27_FL_172!,FL,Cedar Key High School,Cedar Key,FL,2.8000000000000003,2024,Economics,Philosophy,500.0,500.0,23,22,21,23,22,600.0,590.0,600.0,600.0,590.0,600.0,610.0,610.0,610.0,1
27_FL_173,27_FL_173!,FL,Cedar Key High School,Cedar Key,FL,2.6,2025,Economics,History,510.0,500.0,22,22,23,21,22,590.0,600.0,610.0,590.0,590.0,590.0,600.0,600.0,600.0,3
27_FL_174,27_FL_174!,FL,Cedar Key High School,Cedar Key,FL,2.5,2025,Economics,History,500.0,490.0,21,22,22,23,22,590.0,610.0,610.0,610.0,600.0,610.0,590.0,610.0,600.0,2
27_FL_175,27_FL_175!,FL,Cedar Key High School,Cedar Key,FL,2.9000000000000004,2024,Economics,Philosophy,490.0,510.0,21,21,21,23,22,600.0,610.0,600.0,610.0,590.0,610.0,590.0,600.0,600.0,3
27_FL_176,27_FL_176!,FL,Cedar Key High School,Cedar Key,FL,2.7,2024,Economics,Philosophy,510.0,510.0,22,21,21,22,22,590.0,610.0,610.0,590.0,610.0,590.0,610.0,590.0,590.0,1
27_FL_177,27_FL_177!,FL,Cedar Key High School,Cedar Key,FL,2.5,2025,Economics,Philosophy,490.0,490.0,23,22,21,23,22,610.0,600.0,590.0,590.0,600.0,600.0,600.0,610.0,600.0,3
27_FL_178,27_FL_178!,FL,Cedar Key High School,Cedar Key,FL,2.7,2025,Economics,Psychology,490.0,510.0,23,21,22,22,22,590.0,600.0,600.0,610.0,610.0,610.0,590.0,610.0,590.0,1
27_FL_179,27_FL_179!,FL,Cedar Key High School,Cedar Key,FL,2.7,2025,Economics,English,500.0,500.0,23,22,21,23,22,590.0,590.0,590.0,610.0,610.0,600.0,590.0,610.0,590.0,1
27_FL_180,27_FL_180!,FL,Cedar Key High School,Cedar Key,FL,2.5,2025,Economics,English,510.0,490.0,22,23,23,21,22,600.0,600.0,610.0,610.0,590.0,610.0,610.0,590.0,610.0,3
27_FL_181,27_FL_181!,FL,Cedar Key High School,Cedar Key,FL,2.8000000000000003,2024,Economics,Psychology,490.0,510.0,21,23,23,21,22,610.0,590.0,600.0,590.0,610.0,600.0,590.0,600.0,610.0,2
27_FL_182,27_FL_182!,FL,Cedar Key High School,Cedar Key,FL,2.8000000000000003,2025,Economics,Philosophy,500.0,490.0,22,23,21,22,22,610.0,610.0,600.0,610.0,590.0,590.0,600.0,590.0,610.0,3
27_FL_183,27_FL_183!,FL,Cedar Key High School,Cedar Key,FL,2.8000000000000003,2024,Economics,English,490.0,490.0,21,22,21,23,22,610.0,610.0,610.0,600.0,590.0,610.0,590.0,600.0,590.0,3
27_FL_184,27_FL_184!,FL,Cedar Key High School,Cedar Key,FL,2.6,2024,Economics,English,510.0,510.0,23,21,22,21,22,610.0,590.0,590.0,610.0,600.0,610.0,590.0,590.0,610.0,1
27_FL_185,27_FL_185!,FL,Cedar Key High School,Cedar Key,FL,2.9000000000000004,2025,Economics,Philosophy,510.0,500.0,21,22,21,21,21,610.0,600.0,590.0,600.0,590.0,600.0,590.0,610.0,600.0,2
27_FL_186,27_FL_186!,FL,Cedar Key High School,Cedar Key,FL,2.5,2024,Economics,Psychology,500.0,510.0,23,21,22,23,22,600.0,590.0,600.0,610.0,590.0,600.0,600.0,600.0,610.0,2
27_FL_187,27_FL_187!,FL,Cedar Key High School,Cedar Key,FL,2.9000000000000004,2025,Economics,Philosophy,500.0,490.0,23,23,23,22,23,600.0,600.0,610.0,590.0,600.0,590.0,590.0,600.0,600.0,2
27_FL_188,27_FL_188!,FL,Cedar Key High School,Cedar Key,FL,2.8000000000000003,2025,Economics,Philosophy,500.0,510.0,22,21,22,23,22,600.0,600.0,590.0,610.0,600.0,610.0,610.0,610.0,590.0,1
27_FL_189,27_FL_189!,FL,Cedar Key High School,Cedar Key,FL,2.7,2024,Economics,Psychology,500.0,490.0,22,21,21,23,22,600.0,610.0,590.0,610.0,590.0,590.0,600.0,610.0,590.0,1
27_FL_190,27_FL_190!,FL,Cedar Key High School,Cedar Key,FL,2.7,2024,Economics,English,500.0,510.0,22,23,22,23,22,590.0,590.0,600.0,600.0,600.0,590.0,600.0,590.0,590.0,2
27_FL_191,27_FL_191!,FL,Cedar Key High School,Cedar Key,FL,2.9000000000000004,2025,Economics,English,500.0,490.0,21,21,21,21,21,590.0,600.0,590.0,590.0,600.0,600.0,590.0,590.0,610.0,1
27_FL_192,27_FL_192!,FL,Cedar Key High School,Cedar Key,FL,2.9000000000000004,2024,Economics,Philosophy,500.0,510.0,22,21,21,23,22,590.0,600.0,610.0,600.0,590.0,610.0,600.0,610.0,610.0,2
27_FL_193,27_FL_193!,FL,Cedar Key High School,Cedar Key,FL,2.6,2024,Economics,Psychology,500.0,500.0,22,23,21,22,22,600.0,610.0,590.0,590.0,590.0,600.0,600.0,590.0,590.0,2
27_FL_194,27_FL_194!,FL,Cedar Key High School,Cedar Key,FL,2.6,2025,Economics,Philosophy,500.0,510.0,22,23,21,23,22,600.0,600.0,600.0,600.0,610.0,590.0,610.0,610.0,590.0,1
27_FL_195,27_FL_195!,FL,Cedar Key High School,Cedar Key,FL,2.6,2025,Economics,Psychology,490.0,510.0,23,23,21,22,22,600.0,590.0,590.0,610.0,590.0,610.0,610.0,600.0,590.0,1
27_FL_196,27_FL_196!,FL,Cedar Key High School,Cedar Key,FL,2.9000000000000004,2024,Economics,History,510.0,510.0,21,22,23,21,22,590.0,600.0,610.0,600.0,610.0,610.0,610.0,610.0,590.0,3
27_FL_197,27_FL_197!,FL,Cedar Key High School,Cedar Key,FL,2.9000000000000004,2025,Economics,Psychology,490.0,510.0,22,23,23,21,22,590.0,610.0,590.0,590.0,600.0,610.0,610.0,590.0,590.0,2
27_FL_198,27_FL_198!,FL,Cedar Key High School,Cedar Key,FL,2.9000000000000004,2025,Economics,English,500.0,500.0,21,22,22,22,22,600.0,590.0,610.0,600.0,590.0,590.0,610.0,590.0,610.0,1
27_FL_199,27_FL_199!,FL,Cedar Key High School,Cedar Key,FL,2.5,2024,Economics,Philosophy,500.0,510.0,21,22,21,23,22,600.0,590.0,590.0,590.0,610.0,600.0,590.0,600.0,600.0,3
